prefix,input_file,group,input_dir,task,segclass,th,auc,Jacc,mIoU,mDice,AP
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.4,0.4995541839955335,0.025505057665898327,0.49335331301352786,0.6607322002620735,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.45,0.4995541839955335,0.023601027225813784,0.4938730895239332,0.661198181572648,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.5,0.4995541839955335,0.0218359316225877,0.49434876276861184,0.6616243409812477,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.55,0.4995541839955335,0.020198467767998024,0.4947949024063122,0.6620237914226467,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.6000000000000001,0.4995541839955335,0.0183823929484738,0.49526178299464385,0.6624415667903629,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.65,0.4995541839955335,0.016698895234668946,0.49572005555555193,0.6628513747507218,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.7000000000000001,0.4995541839955335,0.014956652331217148,0.49618998320217705,0.6632713434037023,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.75,0.4995541839955335,0.012932667776535976,0.49670535765923896,0.6637316381423657,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.8,0.4995541839955335,0.010830389249673375,0.4972561069720782,0.6642231668492797,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.8500000000000001,0.4995541839955335,0.008193645491845529,0.4979298379355891,0.6648239678132724,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.9,0.4995541839955335,0.005084764457386144,0.4987116339178078,0.6655204610010533,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.9500000000000001,0.4995541839955335,0.0014391894042447785,0.49963656056101796,0.6663435223404546,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.05,0.5006416687747313,0.2260542317314418,0.414704112342858,0.5862768104536373,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.1,0.5006416687747313,0.056059015270279636,0.48472912112952704,0.6529529214996483,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.15000000000000002,0.5006416687747313,0.04132402598868406,0.4890111384971381,0.6568266832329552,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.2,0.5006416687747313,0.034919306427008114,0.49083999774423864,0.6584744082638185,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.25,0.5006416687747313,0.030008063432334364,0.49220874835584605,0.6597049461820678,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.30000000000000004,0.5006416687747313,0.025641960012632706,0.49336646343103774,0.6607439825883856,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.35000000000000003,0.5006416687747313,0.022503567589230347,0.4942040022979254,0.6614946652999856,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.4,0.5006416687747313,0.019831016818212057,0.49492711208686063,0.6621421182377007,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.45,0.5006416687747313,0.01698411747404656,0.49567952296596396,0.6628151358363921,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.5,0.5006416687747313,0.014248580875747787,0.49637172291814385,0.6634336824439652,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.55,0.5006416687747313,0.011973425836600368,0.49696772789013044,0.663965827988043,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.6000000000000001,0.5006416687747313,0.009798315156053082,0.4975250744654074,0.6644630675976732,0.0
