prefix,input_file,group,input_dir,task,segclass,th,auc,Jacc,mIoU,mDice,AP
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.35000000000000003,0.5004190636582573,0.05494301182970979,0.48507927049843,0.6532705395173453,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.4,0.5004190636582573,0.051731702383110416,0.48600737379100745,0.6541116488311725,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.45,0.5004190636582573,0.0489539048903843,0.48681795615756307,0.6548453985235179,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.5,0.5004190636582573,0.04647356943694137,0.48753540070569534,0.6554941714117686,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.55,0.5004190636582573,0.04416986862906579,0.4881996754424369,0.6560943073329146,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.6000000000000001,0.5004190636582573,0.04181354852410278,0.48886693678581694,0.6566965991711977,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.65,0.5004190636582573,0.03961215372293578,0.4895053800126754,0.6572723821128437,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.7000000000000001,0.5004190636582573,0.03730866624085085,0.4901364703219627,0.6578410354753507,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.75,0.5004190636582573,0.03476825176134009,0.4908369520808853,0.6584716544873489,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.8,0.5004190636582573,0.03200951369672008,0.4916026633461255,0.6591603261670819,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.8500000000000001,0.5004190636582573,0.028821967485667704,0.4924774453192751,0.6599462289495511,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.9,0.5004190636582573,0.024842287273562347,0.49358010881116726,0.6609355599079771,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.9500000000000001,0.5004190636582573,0.018296746187384576,0.49533006873459995,0.6625026456997883,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.05,0.5000605489167949,0.07310843968457277,0.47954653660242175,0.6482341946755319,0.0
